DATE,USRECM,FEDFUNDS,PAYEMS,UNRATE,INDPRO,T10YFF
1963-10-21,0.0,3.5,57283,5.5,27.4245,0.62
1963-10-22,0.0,3.5,57283,5.5,27.4245,0.61
1963-10-23,0.0,3.5,57283,5.5,27.4245,0.62
1963-10-24,0.0,3.5,57283,5.5,27.4245,0.61
1963-10-25,0.0,3.5,57283,5.5,27.4245,0.62
1963-10-28,0.0,3.5,57283,5.5,27.4245,0.62
1963-10-29,0.0,3.5,57283,5.5,27.4245,0.63
1963-10-30,0.0,3.5,57283,5.5,27.4245,0.64
1963-10-31,0.0,3.5,57283,5.5,27.4245,0.65
1963-11-01,0.0,3.48,57255,5.7,27.5589,0.65
1963-11-04,0.0,3.48,57255,5.7,27.5589,0.65
1963-11-06,0.0,3.48,57255,5.7,27.5589,0.67
1963-11-07,0.0,3.48,57255,5.7,27.5589,0.67
1963-11-08,0.0,3.48,57255,5.7,27.5589,0.66
1963-11-12,0.0,3.48,57255,5.7,27.5589,0.66
1963-11-13,0.0,3.48,57255,5.7,27.5589,1.15
1963-11-14,0.0,3.48,57255,5.7,27.5589,0.62
1963-11-15,0.0,3.48,57255,5.7,27.5589,0.61
1963-11-18,0.0,3.48,57255,5.7,27.5589,0.61
1963-11-19,0.0,3.48,57255,5.7,27.5589,0.60
1963-11-20,0.0,3.48,57255,5.7,27.5589,0.59
1963-11-21,0.0,3.48,57255,5.7,27.5589,0.60
1963-11-22,0.0,3.48,57255,5.7,27.5589,0.59
1963-11-26,0.0,3.48,57255,5.7,27.5589,0.58
1963-11-27,0.0,3.48,57255,5.7,27.5589,0.58
1963-11-29,0.0,3.48,57255,5.7,27.5589,0.58
1963-12-02,0.0,3.38,57361,5.5,27.5051,0.59
1963-12-03,0.0,3.38,57361,5.5,27.5051,0.60
1963-12-04,0.0,3.38,57361,5.5,27.5051,1.85
1963-12-05,0.0,3.38,57361,5.5,27.5051,0.86
1963-12-06,0.0,3.38,57361,5.5,27.5051,0.73
1963-12-09,0.0,3.38,57361,5.5,27.5051,1.10
1963-12-10,0.0,3.38,57361,5.5,27.5051,1.85
1963-12-11,0.0,3.38,57361,5.5,27.5051,0.62
1963-12-12,0.0,3.38,57361,5.5,27.5051,0.62
1963-12-13,0.0,3.38,57361,5.5,27.5051,0.63
1963-12-16,0.0,3.38,57361,5.5,27.5051,0.65
1963-12-17,0.0,3.38,57361,5.5,27.5051,0.65
1963-12-18,0.0,3.38,57361,5.5,27.5051,0.65
1963-12-19,0.0,3.38,57361,5.5,27.5051,0.64
1963-12-20,0.0,3.38,57361,5.5,27.5051,0.65
1963-12-23,0.0,3.38,57361,5.5,27.5051,0.65
1963-12-24,0.0,3.38,57361,5.5,27.5051,0.65
1963-12-26,0.0,3.38,57361,5.5,27.5051,0.65
1963-12-27,0.0,3.38,57361,5.5,27.5051,0.65
1963-12-30,0.0,3.38,57361,5.5,27.5051,0.64
1963-12-31,0.0,3.38,57361,5.5,27.5051,0.89
1964-01-02,0.0,3.48,57487,5.6,27.7471,0.64
1964-01-03,0.0,3.48,57487,5.6,27.7471,0.65
1964-01-06,0.0,3.48,57487,5.6,27.7471,0.66
1964-01-07,0.0,3.48,57487,5.6,27.7471,0.65
1964-01-08,0.0,3.48,57487,5.6,27.7471,0.68
1964-01-09,0.0,3.48,57487,5.6,27.7471,0.68
1964-01-10,0.0,3.48,57487,5.6,27.7471,0.68
1964-01-13,0.0,3.48,57487,5.6,27.7471,0.68
1964-01-14,0.0,3.48,57487,5.6,27.7471,0.68
1964-01-15,0.0,3.48,57487,5.6,27.7471,0.68
1964-01-16,0.0,3.48,57487,5.6,27.7471,0.67
1964-01-17,0.0,3.48,57487,5.6,27.7471,0.67
1964-01-20,0.0,3.48,57487,5.6,27.7471,0.66
1964-01-21,0.0,3.48,57487,5.6,27.7471,0.91
1964-01-22,0.0,3.48,57487,5.6,27.7471,0.66
1964-01-23,0.0,3.48,57487,5.6,27.7471,0.66
1964-01-24,0.0,3.48,57487,5.6,27.7471,0.68
1964-01-27,0.0,3.48,57487,5.6,27.7471,0.68
1964-01-28,0.0,3.48,57487,5.6,27.7471,0.67
1964-01-29,0.0,3.48,57487,5.6,27.7471,0.67
1964-01-30,0.0,3.48,57487,5.6,27.7471,0.66
1964-01-31,0.0,3.48,57487,5.6,27.7471,0.65
1964-02-03,0.0,3.48,57753,5.4,27.9353,0.65
1964-02-04,0.0,3.48,57753,5.4,27.9353,0.65
1964-02-05,0.0,3.48,57753,5.4,27.9353,0.65
1964-02-06,0.0,3.48,57753,5.4,27.9353,0.64
1964-02-07,0.0,3.48,57753,5.4,27.9353,0.64
1964-02-10,0.0,3.48,57753,5.4,27.9353,0.64
1964-02-11,0.0,3.48,57753,5.4,27.9353,0.64
1964-02-13,0.0,3.48,57753,5.4,27.9353,0.63
1964-02-14,0.0,3.48,57753,5.4,27.9353,0.63
1964-02-17,0.0,3.48,57753,5.4,27.9353,0.63
1964-02-18,0.0,3.48,57753,5.4,27.9353,0.64
1964-02-19,0.0,3.48,57753,5.4,27.9353,1.14
1964-02-20,0.0,3.48,57753,5.4,27.9353,0.64
1964-02-24,0.0,3.48,57753,5.4,27.9353,0.65
1964-02-25,0.0,3.48,57753,5.4,27.9353,0.65
1964-02-26,0.0,3.48,57753,5.4,27.9353,0.65
1964-02-27,0.0,3.48,57753,5.4,27.9353,0.67
1964-02-28,0.0,3.48,57753,5.4,27.9353,0.68
1964-03-02,0.0,3.43,57897,5.4,27.9353,0.67
1964-03-03,0.0,3.43,57897,5.4,27.9353,0.68
1964-03-04,0.0,3.43,57897,5.4,27.9353,2.19
1964-03-05,0.0,3.43,57897,5.4,27.9353,0.69
1964-03-06,0.0,3.43,57897,5.4,27.9353,0.69
1964-03-09,0.0,3.43,57897,5.4,27.9353,0.70
1964-03-10,0.0,3.43,57897,5.4,27.9353,0.70
1964-03-11,0.0,3.43,57897,5.4,27.9353,0.71
1964-03-12,0.0,3.43,57897,5.4,27.9353,0.71
1964-03-13,0.0,3.43,57897,5.4,27.9353,0.72
1964-03-16,0.0,3.43,57897,5.4,27.9353,0.71
1964-03-17,0.0,3.43,57897,5.4,27.9353,0.72
1964-03-18,0.0,3.43,57897,5.4,27.9353,1.23
1964-03-19,0.0,3.43,57897,5.4,27.9353,0.74
1964-03-20,0.0,3.43,57897,5.4,27.9353,0.75
1964-03-23,0.0,3.43,57897,5.4,27.9353,0.75
1964-03-24,0.0,3.43,57897,5.4,27.9353,0.88
1964-03-25,0.0,3.43,57897,5.4,27.9353,0.88
1964-03-26,0.0,3.43,57897,5.4,27.9353,0.75
1964-03-30,0.0,3.43,57897,5.4,27.9353,0.75
1964-03-31,0.0,3.43,57897,5.4,27.9353,0.73
1964-04-01,0.0,3.47,57922,5.3,28.3924,0.73
1964-04-02,0.0,3.47,57922,5.3,28.3924,0.74
1964-04-03,0.0,3.47,57922,5.3,28.3924,0.75
1964-04-06,0.0,3.47,57922,5.3,28.3924,0.75
1964-04-07,0.0,3.47,57922,5.3,28.3924,0.87
1964-04-08,0.0,3.47,57922,5.3,28.3924,0.97
1964-04-09,0.0,3.47,57922,5.3,28.3924,0.72
1964-04-10,0.0,3.47,57922,5.3,28.3924,0.72
1964-04-13,0.0,3.47,57922,5.3,28.3924,0.73
1964-04-14,0.0,3.47,57922,5.3,28.3924,0.74
1964-04-15,0.0,3.47,57922,5.3,28.3924,0.73
1964-04-16,0.0,3.47,57922,5.3,28.3924,0.73
1964-04-17,0.0,3.47,57922,5.3,28.3924,0.74
1964-04-20,0.0,3.47,57922,5.3,28.3924,0.74
1964-04-21,0.0,3.47,57922,5.3,28.3924,0.85
1964-04-22,0.0,3.47,57922,5.3,28.3924,0.85
1964-04-23,0.0,3.47,57922,5.3,28.3924,0.73
1964-04-24,0.0,3.47,57922,5.3,28.3924,0.73
1964-04-27,0.0,3.47,57922,5.3,28.3924,0.73
1964-04-28,0.0,3.47,57922,5.3,28.3924,0.85
1964-04-29,0.0,3.47,57922,5.3,28.3924,0.97
1964-04-30,0.0,3.47,57922,5.3,28.3924,0.72
1964-05-01,0.0,3.5,58089,5.1,28.5537,0.72
1964-05-04,0.0,3.5,58089,5.1,28.5537,0.72
1964-05-05,0.0,3.5,58089,5.1,28.5537,0.72
1964-05-06,0.0,3.5,58089,5.1,28.5537,0.72
1964-05-07,0.0,3.5,58089,5.1,28.5537,0.72
1964-05-08,0.0,3.5,58089,5.1,28.5537,0.70
1964-05-11,0.0,3.5,58089,5.1,28.5537,0.69
1964-05-12,0.0,3.5,58089,5.1,28.5537,0.69
1964-05-13,0.0,3.5,58089,5.1,28.5537,0.69
1964-05-14,0.0,3.5,58089,5.1,28.5537,0.69
1964-05-15,0.0,3.5,58089,5.1,28.5537,0.69
1964-05-18,0.0,3.5,58089,5.1,28.5537,0.69
1964-05-19,0.0,3.5,58089,5.1,28.5537,0.69
1964-05-20,0.0,3.5,58089,5.1,28.5537,0.70
1964-05-21,0.0,3.5,58089,5.1,28.5537,0.70
1964-05-22,0.0,3.5,58089,5.1,28.5537,0.70
1964-05-25,0.0,3.5,58089,5.1,28.5537,0.69
1964-05-26,0.0,3.5,58089,5.1,28.5537,0.69
1964-05-27,0.0,3.5,58089,5.1,28.5537,0.82
1964-05-28,0.0,3.5,58089,5.1,28.5537,0.69
1964-06-01,0.0,3.5,58219,5.2,28.6344,0.69
1964-06-02,0.0,3.5,58219,5.2,28.6344,0.69
1964-06-03,0.0,3.5,58219,5.2,28.6344,0.69
1964-06-04,0.0,3.5,58219,5.2,28.6344,0.69
1964-06-05,0.0,3.5,58219,5.2,28.6344,0.68
1964-06-08,0.0,3.5,58219,5.2,28.6344,0.68
1964-06-09,0.0,3.5,58219,5.2,28.6344,0.67
1964-06-10,0.0,3.5,58219,5.2,28.6344,0.67
1964-06-11,0.0,3.5,58219,5.2,28.6344,0.68
1964-06-12,0.0,3.5,58219,5.2,28.6344,0.68
1964-06-15,0.0,3.5,58219,5.2,28.6344,0.68
1964-06-16,0.0,3.5,58219,5.2,28.6344,0.68
1964-06-17,0.0,3.5,58219,5.2,28.6344,0.68
1964-06-18,0.0,3.5,58219,5.2,28.6344,0.67
1964-06-19,0.0,3.5,58219,5.2,28.6344,0.66
1964-06-22,0.0,3.5,58219,5.2,28.6344,0.65
1964-06-23,0.0,3.5,58219,5.2,28.6344,0.65
1964-06-24,0.0,3.5,58219,5.2,28.6344,0.65
1964-06-25,0.0,3.5,58219,5.2,28.6344,0.65
1964-06-26,0.0,3.5,58219,5.2,28.6344,0.65
1964-06-29,0.0,3.5,58219,5.2,28.6344,0.65
1964-06-30,0.0,3.5,58219,5.2,28.6344,0.65
1964-07-01,0.0,3.42,58412,4.9,28.8226,0.65
1964-07-02,0.0,3.42,58412,4.9,28.8226,0.65
1964-07-06,0.0,3.42,58412,4.9,28.8226,0.66
1964-07-07,0.0,3.42,58412,4.9,28.8226,0.65
1964-07-08,0.0,3.42,58412,4.9,28.8226,0.65
1964-07-09,0.0,3.42,58412,4.9,28.8226,0.68
1964-07-10,0.0,3.42,58412,4.9,28.8226,0.69
1964-07-13,0.0,3.42,58412,4.9,28.8226,0.69
1964-07-14,0.0,3.42,58412,4.9,28.8226,0.69
1964-07-15,0.0,3.42,58412,4.9,28.8226,0.69
1964-07-16,0.0,3.42,58412,4.9,28.8226,0.69
1964-07-17,0.0,3.42,58412,4.9,28.8226,0.70
1964-07-20,0.0,3.42,58412,4.9,28.8226,0.71
1964-07-21,0.0,3.42,58412,4.9,28.8226,1.20
1964-07-22,0.0,3.42,58412,4.9,28.8226,2.71
1964-07-23,0.0,3.42,58412,4.9,28.8226,0.70
1964-07-24,0.0,3.42,58412,4.9,28.8226,0.70
1964-07-27,0.0,3.42,58412,4.9,28.8226,0.70
1964-07-28,0.0,3.42,58412,4.9,28.8226,0.70
1964-07-29,0.0,3.42,58412,4.9,28.8226,0.70
1964-07-30,0.0,3.42,58412,4.9,28.8226,0.69
1964-07-31,0.0,3.42,58412,4.9,28.8226,0.69
1964-08-03,0.0,3.5,58619,5.0,29.0108,0.69
1964-08-04,0.0,3.5,58619,5.0,29.0108,0.69
1964-08-05,0.0,3.5,58619,5.0,29.0108,0.69
1964-08-06,0.0,3.5,58619,5.0,29.0108,0.68
1964-08-07,0.0,3.5,58619,5.0,29.0108,0.69
1964-08-10,0.0,3.5,58619,5.0,29.0108,0.69
1964-08-11,0.0,3.5,58619,5.0,29.0108,0.70
1964-08-12,0.0,3.5,58619,5.0,29.0108,0.70
1964-08-13,0.0,3.5,58619,5.0,29.0108,0.69
1964-08-14,0.0,3.5,58619,5.0,29.0108,0.69
1964-08-17,0.0,3.5,58619,5.0,29.0108,0.69
1964-08-18,0.0,3.5,58619,5.0,29.0108,0.69
1964-08-19,0.0,3.5,58619,5.0,29.0108,0.69
1964-08-20,0.0,3.5,58619,5.0,29.0108,0.69
1964-08-21,0.0,3.5,58619,5.0,29.0108,0.69
1964-08-24,0.0,3.5,58619,5.0,29.0108,0.69
1964-08-25,0.0,3.5,58619,5.0,29.0108,0.70
1964-08-26,0.0,3.5,58619,5.0,29.0108,0.70
1964-08-27,0.0,3.5,58619,5.0,29.0108,0.70
1964-08-28,0.0,3.5,58619,5.0,29.0108,0.71
1964-08-31,0.0,3.5,58619,5.0,29.0108,0.71
1964-09-01,0.0,3.45,58903,5.1,29.1183,0.71
1964-09-02,0.0,3.45,58903,5.1,29.1183,0.72
1964-09-03,0.0,3.45,58903,5.1,29.1183,0.72
1964-09-04,0.0,3.45,58903,5.1,29.1183,0.72
1964-09-08,0.0,3.45,58903,5.1,29.1183,0.72
1964-09-09,0.0,3.45,58903,5.1,29.1183,1.22
1964-09-10,0.0,3.45,58903,5.1,29.1183,0.72
1964-09-11,0.0,3.45,58903,5.1,29.1183,0.72
1964-09-14,0.0,3.45,58903,5.1,29.1183,0.72
1964-09-15,0.0,3.45,58903,5.1,29.1183,0.72
1964-09-16,0.0,3.45,58903,5.1,29.1183,0.96
1964-09-17,0.0,3.45,58903,5.1,29.1183,0.70
1964-09-18,0.0,3.45,58903,5.1,29.1183,0.70
1964-09-21,0.0,3.45,58903,5.1,29.1183,0.69
1964-09-22,0.0,3.45,58903,5.1,29.1183,0.69
1964-09-23,0.0,3.45,58903,5.1,29.1183,0.69
1964-09-24,0.0,3.45,58903,5.1,29.1183,0.69
1964-09-25,0.0,3.45,58903,5.1,29.1183,0.69
1964-09-28,0.0,3.45,58903,5.1,29.1183,0.67
1964-09-29,0.0,3.45,58903,5.1,29.1183,0.68
1964-09-30,0.0,3.45,58903,5.1,29.1183,1.43
1964-10-01,0.0,3.36,58793,5.1,28.715,0.68
1964-10-02,0.0,3.36,58793,5.1,28.715,0.68
1964-10-05,0.0,3.36,58793,5.1,28.715,0.70
1964-10-06,0.0,3.36,58793,5.1,28.715,0.69
1964-10-07,0.0,3.36,58793,5.1,28.715,1.69
1964-10-08,0.0,3.36,58793,5.1,28.715,0.69
1964-10-09,0.0,3.36,58793,5.1,28.715,0.69
1964-10-13,0.0,3.36,58793,5.1,28.715,1.19
1964-10-14,0.0,3.36,58793,5.1,28.715,3.19
1964-10-15,0.0,3.36,58793,5.1,28.715,0.70
1964-10-16,0.0,3.36,58793,5.1,28.715,0.71
1964-10-19,0.0,3.36,58793,5.1,28.715,0.71
1964-10-20,0.0,3.36,58793,5.1,28.715,0.82
1964-10-21,0.0,3.36,58793,5.1,28.715,0.69
1964-10-22,0.0,3.36,58793,5.1,28.715,0.69
1964-10-23,0.0,3.36,58793,5.1,28.715,0.69
1964-10-26,0.0,3.36,58793,5.1,28.715,0.69
1964-10-27,0.0,3.36,58793,5.1,28.715,0.93
1964-10-28,0.0,3.36,58793,5.1,28.715,0.67
1964-10-29,0.0,3.36,58793,5.1,28.715,0.66
1964-10-30,0.0,3.36,58793,5.1,28.715,0.66
1964-11-02,0.0,3.52,59218,4.8,29.6023,0.65
1964-11-04,0.0,3.52,59218,4.8,29.6023,0.65
1964-11-05,0.0,3.52,59218,4.8,29.6023,0.65
1964-11-06,0.0,3.52,59218,4.8,29.6023,0.65
1964-11-09,0.0,3.52,59218,4.8,29.6023,0.65
1964-11-10,0.0,3.52,59218,4.8,29.6023,0.64
1964-11-12,0.0,3.52,59218,4.8,29.6023,0.49
1964-11-13,0.0,3.52,59218,4.8,29.6023,0.50
1964-11-16,0.0,3.52,59218,4.8,29.6023,0.50
1964-11-17,0.0,3.52,59218,4.8,29.6023,0.64
1964-11-18,0.0,3.52,59218,4.8,29.6023,0.64
1964-11-19,0.0,3.52,59218,4.8,29.6023,0.50
1964-11-20,0.0,3.52,59218,4.8,29.6023,0.63
1964-11-23,0.0,3.52,59218,4.8,29.6023,0.68
1964-11-24,0.0,3.52,59218,4.8,29.6023,0.93
1964-11-25,0.0,3.52,59218,4.8,29.6023,1.69
1964-11-27,0.0,3.52,59218,4.8,29.6023,0.19
1964-11-30,0.0,3.52,59218,4.8,29.6023,0.20
1964-12-01,0.0,3.85,59421,5.0,29.9518,0.20
1964-12-02,0.0,3.85,59421,5.0,29.9518,0.69
1964-12-03,0.0,3.85,59421,5.0,29.9518,0.18
1964-12-04,0.0,3.85,59421,5.0,29.9518,0.43
1964-12-07,0.0,3.85,59421,5.0,29.9518,0.67
1964-12-08,0.0,3.85,59421,5.0,29.9518,1.66
1964-12-09,0.0,3.85,59421,5.0,29.9518,1.66
1964-12-10,0.0,3.85,59421,5.0,29.9518,0.15
1964-12-11,0.0,3.85,59421,5.0,29.9518,0.15
1964-12-14,0.0,3.85,59421,5.0,29.9518,0.16
1964-12-15,0.0,3.85,59421,5.0,29.9518,0.17
1964-12-16,0.0,3.85,59421,5.0,29.9518,0.18
1964-12-17,0.0,3.85,59421,5.0,29.9518,0.18
1964-12-18,0.0,3.85,59421,5.0,29.9518,0.19
1964-12-21,0.0,3.85,59421,5.0,29.9518,0.18
1964-12-22,0.0,3.85,59421,5.0,29.9518,0.18
1964-12-23,0.0,3.85,59421,5.0,29.9518,0.19
1964-12-24,0.0,3.85,59421,5.0,29.9518,0.19
1964-12-28,0.0,3.85,59421,5.0,29.9518,0.19
1964-12-29,0.0,3.85,59421,5.0,29.9518,0.19
1964-12-30,0.0,3.85,59421,5.0,29.9518,0.20
1964-12-31,0.0,3.85,59421,5.0,29.9518,0.21
1965-01-04,0.0,3.9,59582,4.9,30.2744,0.20
1965-01-05,0.0,3.9,59582,4.9,30.2744,0.20
1965-01-06,0.0,3.9,59582,4.9,30.2744,0.20
1965-01-07,0.0,3.9,59582,4.9,30.2744,0.20
1965-01-08,0.0,3.9,59582,4.9,30.2744,0.20
1965-01-11,0.0,3.9,59582,4.9,30.2744,0.20
1965-01-12,0.0,3.9,59582,4.9,30.2744,0.19
1965-01-13,0.0,3.9,59582,4.9,30.2744,0.19
1965-01-14,0.0,3.9,59582,4.9,30.2744,0.19
1965-01-15,0.0,3.9,59582,4.9,30.2744,0.19
1965-01-18,0.0,3.9,59582,4.9,30.2744,0.19
1965-01-19,0.0,3.9,59582,4.9,30.2744,1.18
1965-01-20,0.0,3.9,59582,4.9,30.2744,2.18
1965-01-21,0.0,3.9,59582,4.9,30.2744,0.17
1965-01-22,0.0,3.9,59582,4.9,30.2744,0.17
1965-01-25,0.0,3.9,59582,4.9,30.2744,0.18
1965-01-26,0.0,3.9,59582,4.9,30.2744,0.19
1965-01-27,0.0,3.9,59582,4.9,30.2744,0.19
1965-01-28,0.0,3.9,59582,4.9,30.2744,0.19
1965-01-29,0.0,3.9,59582,4.9,30.2744,0.19
1965-02-01,0.0,3.98,59800,5.1,30.4627,0.20
1965-02-02,0.0,3.98,59800,5.1,30.4627,0.20
1965-02-03,0.0,3.98,59800,5.1,30.4627,0.20
1965-02-04,0.0,3.98,59800,5.1,30.4627,0.08
1965-02-05,0.0,3.98,59800,5.1,30.4627,0.09
1965-02-08,0.0,3.98,59800,5.1,30.4627,0.21
1965-02-09,0.0,3.98,59800,5.1,30.4627,0.21
1965-02-10,0.0,3.98,59800,5.1,30.4627,0.71
1965-02-11,0.0,3.98,59800,5.1,30.4627,0.21
1965-02-15,0.0,3.98,59800,5.1,30.4627,0.22
1965-02-16,0.0,3.98,59800,5.1,30.4627,0.21
1965-02-17,0.0,3.98,59800,5.1,30.4627,0.21
1965-02-18,0.0,3.98,59800,5.1,30.4627,0.21
1965-02-19,0.0,3.98,59800,5.1,30.4627,0.22
1965-02-23,0.0,3.98,59800,5.1,30.4627,0.21
1965-02-24,0.0,3.98,59800,5.1,30.4627,0.72
1965-02-25,0.0,3.98,59800,5.1,30.4627,0.21
1965-02-26,0.0,3.98,59800,5.1,30.4627,0.22
1965-03-01,0.0,4.05,60003,4.7,30.866,0.22
1965-03-02,0.0,4.05,60003,4.7,30.866,0.24
1965-03-03,0.0,4.05,60003,4.7,30.866,0.23
1965-03-04,0.0,4.05,60003,4.7,30.866,0.22
1965-03-05,0.0,4.05,60003,4.7,30.866,0.10
1965-03-08,0.0,4.05,60003,4.7,30.866,0.23
1965-03-09,0.0,4.05,60003,4.7,30.866,0.23
1965-03-10,0.0,4.05,60003,4.7,30.866,0.23
1965-03-11,0.0,4.05,60003,4.7,30.866,0.09
1965-03-12,0.0,4.05,60003,4.7,30.866,0.22
1965-03-15,0.0,4.05,60003,4.7,30.866,0.08
1965-03-16,0.0,4.05,60003,4.7,30.866,0.21
1965-03-17,0.0,4.05,60003,4.7,30.866,0.20
1965-03-18,0.0,4.05,60003,4.7,30.866,0.07
1965-03-19,0.0,4.05,60003,4.7,30.866,0.07
1965-03-22,0.0,4.05,60003,4.7,30.866,0.06
1965-03-23,0.0,4.05,60003,4.7,30.866,0.19
1965-03-24,0.0,4.05,60003,4.7,30.866,0.18
1965-03-25,0.0,4.05,60003,4.7,30.866,0.06
1965-03-26,0.0,4.05,60003,4.7,30.866,0.20
1965-03-29,0.0,4.05,60003,4.7,30.866,0.20
1965-03-30,0.0,4.05,60003,4.7,30.866,0.20
1965-03-31,0.0,4.05,60003,4.7,30.866,0.20
1965-04-01,0.0,4.09,60259,4.8,31.0004,0.07
1965-04-02,0.0,4.09,60259,4.8,31.0004,0.07
1965-04-05,0.0,4.09,60259,4.8,31.0004,0.07
1965-04-06,0.0,4.09,60259,4.8,31.0004,0.07
1965-04-07,0.0,4.09,60259,4.8,31.0004,0.20
1965-04-08,0.0,4.09,60259,4.8,31.0004,0.06
1965-04-09,0.0,4.09,60259,4.8,31.0004,0.07
1965-04-12,0.0,4.09,60259,4.8,31.0004,0.07
1965-04-13,0.0,4.09,60259,4.8,31.0004,0.07
1965-04-14,0.0,4.09,60259,4.8,31.0004,0.06
1965-04-15,0.0,4.09,60259,4.8,31.0004,0.07
1965-04-19,0.0,4.09,60259,4.8,31.0004,0.21
1965-04-20,0.0,4.09,60259,4.8,31.0004,0.08
1965-04-21,0.0,4.09,60259,4.8,31.0004,0.21
1965-04-22,0.0,4.09,60259,4.8,31.0004,0.08
1965-04-23,0.0,4.09,60259,4.8,31.0004,0.21
1965-04-26,0.0,4.09,60259,4.8,31.0004,0.21
1965-04-27,0.0,4.09,60259,4.8,31.0004,0.21
1965-04-28,0.0,4.09,60259,4.8,31.0004,0.21
1965-04-29,0.0,4.09,60259,4.8,31.0004,0.08
1965-04-30,0.0,4.09,60259,4.8,31.0004,0.08
1965-05-03,0.0,4.1,60491,4.6,31.2424,0.08
1965-05-04,0.0,4.1,60491,4.6,31.2424,0.07
1965-05-05,0.0,4.1,60491,4.6,31.2424,0.07
1965-05-06,0.0,4.1,60491,4.6,31.2424,0.07
1965-05-07,0.0,4.1,60491,4.6,31.2424,0.07
1965-05-10,0.0,4.1,60491,4.6,31.2424,0.20
1965-05-11,0.0,4.1,60491,4.6,31.2424,0.20
1965-05-12,0.0,4.1,60491,4.6,31.2424,0.20
1965-05-13,0.0,4.1,60491,4.6,31.2424,0.08
1965-05-14,0.0,4.1,60491,4.6,31.2424,0.08
1965-05-17,0.0,4.1,60491,4.6,31.2424,0.21
1965-05-18,0.0,4.1,60491,4.6,31.2424,0.22
1965-05-19,0.0,4.1,60491,4.6,31.2424,0.22
1965-05-20,0.0,4.1,60491,4.6,31.2424,0.09
1965-05-21,0.0,4.1,60491,4.6,31.2424,0.09
1965-05-24,0.0,4.1,60491,4.6,31.2424,0.22
1965-05-25,0.0,4.1,60491,4.6,31.2424,0.09
1965-05-26,0.0,4.1,60491,4.6,31.2424,0.09
1965-05-27,0.0,4.1,60491,4.6,31.2424,0.09
1965-05-28,0.0,4.1,60491,4.6,31.2424,0.10
1965-06-01,0.0,4.05,60690,4.6,31.4844,0.10
1965-06-02,0.0,4.05,60690,4.6,31.4844,0.23
1965-06-03,0.0,4.05,60690,4.6,31.4844,0.10
1965-06-04,0.0,4.05,60690,4.6,31.4844,0.10
1965-06-07,0.0,4.05,60690,4.6,31.4844,0.10
1965-06-08,0.0,4.05,60690,4.6,31.4844,0.23
1965-06-09,0.0,4.05,60690,4.6,31.4844,0.10
1965-06-10,0.0,4.05,60690,4.6,31.4844,0.10
1965-06-11,0.0,4.05,60690,4.6,31.4844,0.10
1965-06-14,0.0,4.05,60690,4.6,31.4844,0.08
1965-06-15,0.0,4.05,60690,4.6,31.4844,0.08
1965-06-16,0.0,4.05,60690,4.6,31.4844,0.08
1965-06-17,0.0,4.05,60690,4.6,31.4844,0.08
1965-06-18,0.0,4.05,60690,4.6,31.4844,0.08
1965-06-21,0.0,4.05,60690,4.6,31.4844,0.07
1965-06-22,0.0,4.05,60690,4.6,31.4844,0.20
1965-06-23,0.0,4.05,60690,4.6,31.4844,2.20
1965-06-24,0.0,4.05,60690,4.6,31.4844,0.06
1965-06-25,0.0,4.05,60690,4.6,31.4844,0.06
1965-06-28,0.0,4.05,60690,4.6,31.4844,0.06
1965-06-29,0.0,4.05,60690,4.6,31.4844,0.07
1965-06-30,0.0,4.05,60690,4.6,31.4844,0.07
1965-07-01,0.0,4.09,60965,4.4,31.7801,0.07
1965-07-02,0.0,4.09,60965,4.4,31.7801,0.08
1965-07-06,0.0,4.09,60965,4.4,31.7801,0.08
1965-07-07,0.0,4.09,60965,4.4,31.7801,0.08
1965-07-08,0.0,4.09,60965,4.4,31.7801,0.07
1965-07-09,0.0,4.09,60965,4.4,31.7801,0.08
1965-07-12,0.0,4.09,60965,4.4,31.7801,0.08
1965-07-13,0.0,4.09,60965,4.4,31.7801,0.21
1965-07-14,0.0,4.09,60965,4.4,31.7801,0.21
1965-07-15,0.0,4.09,60965,4.4,31.7801,0.07
1965-07-16,0.0,4.09,60965,4.4,31.7801,0.07
1965-07-19,0.0,4.09,60965,4.4,31.7801,0.20
1965-07-20,0.0,4.09,60965,4.4,31.7801,0.20
1965-07-21,0.0,4.09,60965,4.4,31.7801,0.45
1965-07-22,0.0,4.09,60965,4.4,31.7801,0.07
1965-07-23,0.0,4.09,60965,4.4,31.7801,0.07
1965-07-26,0.0,4.09,60965,4.4,31.7801,0.20
1965-07-27,0.0,4.09,60965,4.4,31.7801,0.20
1965-07-28,0.0,4.09,60965,4.4,31.7801,0.07
1965-07-29,0.0,4.09,60965,4.4,31.7801,0.08
1965-07-30,0.0,4.09,60965,4.4,31.7801,0.09
1965-08-02,0.0,4.12,61228,4.4,31.9145,0.09
1965-08-03,0.0,4.12,61228,4.4,31.9145,0.09
1965-08-04,0.0,4.12,61228,4.4,31.9145,0.23
1965-08-05,0.0,4.12,61228,4.4,31.9145,0.10
1965-08-06,0.0,4.12,61228,4.4,31.9145,0.11
1965-08-09,0.0,4.12,61228,4.4,31.9145,0.11
1965-08-10,0.0,4.12,61228,4.4,31.9145,0.11
1965-08-11,0.0,4.12,61228,4.4,31.9145,0.12
1965-08-12,0.0,4.12,61228,4.4,31.9145,0.12
